basicData/name;basicData/title;geoData/address;geoData/zipcode;geoData/country;geoData/latitude;geoData/longitude;geoData/subAdministrativeArea
Palacio de la Música;Palacio de la Música;Gran Via, 35;28013;Spain;40.420052200000;-3.704641100000;Madrid
Iglesia de Santa María la Blanca;Iglesia de Santa María la Blanca;de la Villa de Canillejas, 1;28022;Spain;40.445142632416;-3.611299395561;Madrid
Café Naves;Café Naves;de la Chopera, 14;28045;Spain;40.392226000000;-3.697704200000;Madrid
Villa Sotera;Villa Sotera;Vizconde de los Asilos, 5;28027;Spain;40.440606500000;-3.638247800000;Madrid
Nuestra Señora de la Concepción;Iglesia de Nuestra Señora de la Concepción;de Arturo Soria, 5;28027;Spain;40.438545700000;-3.638911100000;Madrid
Edificio Cava de San Miguel 11;Edificio Cava de San Miguel 11;Cava de San Miguel, 11;28080;Spain;40.415261400000;-3.708301400000;Madrid
Edificio Marqués Viudo de Pontejos 1;Edificio Marqués Viudo de Pontejos 1;del Marqués Viudo de Pontejos, 1;28012;Spain;40.415662700000;-3.704443500000;Madrid
Edificio Montano;Edificio Montano;de San Bernardino, 3;28015;Spain;40.424936500000;-3.710031300000;Madrid
Edificio Gran Via 34;Edificio Gran Via 34;Gran Vía, 34;28013;Spain;40.420464700000;-3.704030000000;Madrid
Palacio de la Duquesa de Sueca;Palacio de la Duquesa de Sueca;del Duque de Alba, 2;28012;Spain;40.411792300000;-3.706801800000;Madrid
Furiosa Gallery;Furiosa Gallery;de Almadén, 13;28014;Spain;40.411210800000;-3.694378000000;Madrid
Viaje de Agua de Amaniel;Viaje de Agua de Amaniel;de Juan XXIII, 23;28040;Spain;40.450812100000;-3.712702100000;Madrid
Monumento a los Héroes de Baler;Monumento a los Héroes de Baler;del Conde del Valle de Súchil, s/n;28015;Spain;40.430810552533;-3.707265229597;Madrid
Espacio Gallinero;Espacio Gallinero;Luis Feito, 24 Local;28047;Spain;40.391310400000;-3.744147500000;Madrid
Spain Top;Spain Top;de Alcalá, 180,  bajo D;28028;Spain;40.429403100000;-3.665680200000;Madrid
Farolero madrileño;Farolero madrileño;de Concepción Jerónima, 15;28012;Spain;40.413897200000;-3.705472200000;Madrid
Punto de Información Turística Palacio Real;Punto de Información Turística Palacio Real;de Bailén, esquina con Calle Requena;28013;Spain;40.417224995134;-3.713067770004;Madrid
archiTOURSMAD;archiTOURSMAD;de Tirso de Molina, 4;28012;Spain;40.412255200000;-3.703833000000;Madrid
Poko Espacio;Poko Espacio;Puerta del Sol, 12;28013;Spain;40.417284000000;-3.703415500000;Madrid
mk2 Institut français de Madrid;mk2 Institut français de Madrid;del Marqués de la Ensenada, 10;28004;Spain;40.424558700000;-3.692346700000;Madrid
Puerta Real del Jardín Botánico;Puerta Real del Jardín Botánico;del Prado, 11;28014;Spain;40.410559720836;-3.692263363694;Madrid
Puerta de Felipe IV;Puerta de Felipe IV;de Alfonso XII, s/n;28009;Spain;40.415309494761;-3.688681125641;Madrid
Fundación María Cristina Masaveu Peterson ;Fundación María Cristina Masaveu Peterson ;Alcalá Galiano, 6;28010;Spain;40.426676300000;-3.691599200000;Madrid
Cine Yelmo Luxury Palafox;Cine Yelmo Luxury Palafox;de Luchana, 15;28010;Spain;40.430144900000;-3.700898300000;Madrid
Sala Azca;Sala Azca;del General Perón, 40;28046;Spain;40.451372191770;-3.692715167999;Madrid
Espacio 5.1 (IFEMA - Feria de Madrid);Espacio 5.1 (IFEMA - Feria de Madrid);Ribera del Sena, 7;28042;Spain;40.467391055986;-3.623391000814;Madrid
Soho Club Teatro;Soho Club Teatro;de España, 6;28008;Spain;40.422560300000;-3.711840000000;Madrid
Espacio Delicias;Espacio Delicias;Cristo del Camino, 61;28045;Spain;40.399303400000;-3.691868200000;Madrid
The Ryder;The Ryder;de Miguel Servet, 13;28012;Spain;40.406572600000;-3.701311100000;Madrid
Vintage City Tours;Vintage City Tours;Valle de Enmedio, 111;28035;Spain;40.488229000000;-3.723941900000;Madrid
Ciudad del Arte. Museo Zapadores;Ciudad del Arte. Museo Zapadores;Antonio de Cabezón, 70;28034;Spain;40.495540100000;-3.681767800000;Madrid
Palacio del Infante Don Luis;Palacio del Infante Don Luis;de Adolfo Suárez, 27;28660;Spain;40.406952537591;-3.874225616455;Boadilla del Monte
Tras Julia;Tras Julia;del Pez, 42;28015;Spain;40.424364200000;-3.707232600000;Madrid
El Vecino Curioso;El Vecino Curioso;de la Almudena;28013;Spain;40.415239032957;-3.712980746167;Madrid
La Abuela roquera;La Abuela roquera;de Peña Gorbea, 22;28053;Spain;40.395236200000;-3.666400000000;Madrid
La Sirena Varada;La Sirena Varada;de la Castellana, 40;28046;Spain;40.433024771589;-3.687694072723;Madrid
Al Libro;Al Libro;de Recoletos, 20;28001;Spain;40.423695388890;-3.690956601628;Madrid
El Día y la Noche;El Día y la Noche;de la Ciudad de Barcelona, 3;28007;Spain;40.406246076495;-3.688548722765;Madrid
Barrendero madrileño 1960;Barrendero madrileño 1960;de Jacinto Benavente, s/n;28012;Spain;40.414330100000;-3.703286800000;Madrid
Iglesia de San Antón;Iglesia de San Antón;de Hortaleza, 63;28004;Spain;40.424283000000;-3.698549300000;Madrid
Puy du Fou España;Puy du Fou España;CM 40, Toledo;45004;Spain;39.840539602487;-4.086956977844;
Espacios Fiestas del Orgullo LGTBI;Espacios Fiestas del Orgullo LGTBI;de Chueca;;Spain;40.422598600000;-3.697798700000;Madrid
Parque Warner Beach;Parque Warner Beach;A 4, salida 22;28330;Spain;40.229857092258;-3.589342832565;San Martín de la Vega
Centro de Estudios Hidrográficos del CEDEX;Centro de Estudios Hidrográficos del CEDEX;Bajo de la Virgen del Puerto, 3;28005;Spain;40.412505300000;-3.722345900000;Madrid
Fandome;Fandome;Duque de Sesto, 27;28009;Spain;40.422604600000;-3.675309300000;Madrid
A Punto;A Punto;de Hortaleza, 64;28004;Spain;40.422844500000;-3.699030000000;Madrid
Catedral Ortodoxa Rusa de Santa María Magdalena;Catedral Ortodoxa Rusa de Santa María Magdalena;de la Gran Vía de Hortaleza, 48;28043;Spain;40.467045592368;-3.651269674301;Madrid
Histohuellas;Histohuellas;Mayor;28012;Spain;40.416775400000;-3.703790200000;Madrid
Centro Cultural Flamenco de Madrid;Centro Cultural Flamenco de Madrid;del Conde de Xiquena, 6;28004;Spain;40.422670000000;-3.694062400000;Madrid
Mirador Payaso Fofó;Mirador Payaso Fofó;Puerto de Costabona, 5;28018;Spain;40.385711300000;-3.658828200000;Madrid
Torre de San José;Torre de San José;Puerto del Milagro, 6;28018;Spain;40.384323094592;-3.657991290093;Madrid
Nattivus;Nattivus;--;;Spain;40.416775400000;-3.703790200000;Madrid
Cool Tour Spain;Cool Tour Spain;de Carrión de los Condes, 77;28033;Spain;40.475835900000;-3.657376500000;Madrid
Madrid Culture Tour;Madrid Culture Tour;del Hospital, 2;28012;Spain;40.408775500000;-3.695309500000;Madrid
CSA La Tabacalera de Lavapiés;CSA La Tabacalera de Lavapiés;de Embajadores, 53;28012;Spain;40.406176423414;-3.702977299690;Madrid
Teatro Municipal de Vallecas;Teatro Municipal de Vallecas;Paso de Villamanrique, 3;28031;Spain;40.377623500000;-3.622909500000;Madrid
Galería Montsequi;Galería Montsequi;de Alonso Cano, 42;28003;Spain;40.440972300000;-3.697469000000;Madrid
Edificio Castellana 81 (Torre BBVA);Edificio Castellana 81 (Torre BBVA);de la Castellana, 81;28002;Spain;40.447655900000;-3.692039700000;Madrid
La Matritense;La Matritense;de Olavide, 4;28010;Spain;40.432520493861;-3.701577186585;Madrid
Atlantis Aquarium Madrid;Atlantis Aquarium Madrid;Puerto de Navacerrada,;28939;Spain;40.299554331468;-3.923771786658;Arroyomolinos
Edificio LaMarca;Edificio LaMarca;de Fernando VI, 10;28004;Spain;40.424855900000;-3.695983300000;Madrid
Salón de Baile del Teatro Real;Salón de Baile del Teatro Real;de Isabel II, s/n;28013;Spain;40.418299121798;-3.710578680039;Madrid
Espacio SOLO;Espacio SOLO;de la Independencia, 5;28001;Spain;40.420626700000;-3.688245800000;Madrid
Parque de las Cataratas (Parque Vallecas Villa);Parque de las Cataratas (Parque Vallecas Villa);Babilafuente, 2;28031;Spain;40.372242271150;-3.623786180437;Madrid
Spaces Retiro;Spaces Retiro;de Alfonso XII, 62;28014;Spain;40.408478600000;-3.689027700000;Madrid
Casa de México;Casa de México;de Alberto Aguilera, 20;28015;Spain;40.430110300000;-3.709548700000;Madrid
Palacio de la Moncloa;Palacio de la Moncloa;Puerta de Hierro, s/n;28071;Spain;40.445559042989;-3.734471797943;Madrid
Mustang Road;Mustang Road;de Fuencarral, 44, Edificio 9, Oficina 34;28108;Spain;40.532161600000;-3.647973000000;Alcobendas
Escuela Española de Cata;Escuela Española de Cata;de las Mártires Concepcionistas, 19;28006;Spain;40.428983900000;-3.670689200000;Madrid
Espacio Abierto Quinta de los Molinos;Los libros de Espacio Abierto Quinta de los Molinos;de Alcalá, 527;28027;Spain;40.441277700000;-3.626589100000;Madrid
Cripta de la Catedral de la Almudena;Cripta de la Catedral de la Almudena;Mayor, 90;28013;Spain;40.415219640526;-3.714336454868;Madrid
Concha Barrios Gallery;Concha Barrios Gallery;de Villanueva, 27;28001;Spain;40.422394400000;-3.683794600000;Madrid
Monumento a Alfonso XII;Monumento a Alfonso XII;Maestro Villa;28009;Spain;40.417335267482;-3.683080673218;Madrid
Huerta de la Partida;Huerta de la Partida;del Embarcadero, 3;28011;Spain;40.417943804229;-3.726312518120;Madrid
Jardines de San Francisco el Grande;Jardines de San Francisco el Grande;Gran Vía de San Francisco, 29;28005;Spain;40.410043700000;-3.714033400000;Madrid
Escuela para el arte del actor. Clara Méndez-Leite;Escuela para el arte del actor. Clara Méndez-Leite;de la Palma, 18;28004;Spain;40.426273700000;-3.702987000000;Madrid
Sala Arapiles 16;Sala Arapiles 16;de Arapiles, 16;28015;Spain;40.433132976438;-3.708210289478;Madrid
Javier Aranburu;Javier Aranburu;de Guzmán el Bueno, 63;28015;Spain;40.435735965157;-3.713247478008;Madrid
Centro Cultural Islámico de Madrid;Centro Cultural Islámico de Madrid;Salvador de Madariaga, 7;28027;Spain;40.438608600000;-3.657654100000;Madrid
Virtual Recall;Virtual Recall;de Madrid, 128;28500;Spain;40.356102244209;-3.546996116638;Arganda del Rey
Parque Europa;Parque Europa;de los Cipreses, s/n;28850;Spain;40.444914013750;-3.453403115273;Torrejón de Ardoz
Fundación Fernando de Castro;Fundación Fernando de Castro;de San Mateo, 15;28004;Spain;40.426127600000;-3.698664700000;Madrid
Centro del Actor;Centro del Actor;Dolores Armengot, 22, bajo;28025;Spain;40.385867400000;-3.743021000000;Madrid
Sala Intemperie Teatro;Sala Intemperie Teatro;de Velarde, 15;28004;Spain;40.426808000000;-3.703357900000;Madrid
Impact Hub ;Impact Hub ;del Gobernador, 26;28014;Spain;40.411463013493;-3.694105893374;Madrid
utopic_US;utopic_US;del Doctor Esquerdo, 114;28007;Spain;40.408669100000;-3.670286000000;Madrid
Swinton & Grant;Swinton & Grant;de Miguel Servet, 21;28012;Spain;40.405956100000;-3.701775000000;Madrid
Espositivo;Espositivo;de Palafox, 5;28010;Spain;40.430663100000;-3.701082200000;Madrid
Lock & Be Free (calle Toledo);Lock & Be Free (calle Toledo);de Toledo, 41;28005;Spain;40.412386107360;-3.707657754421;Madrid
Sala Equis;Sala Equis;del Duque de Alba, 4;28012;Spain;40.411986148280;-3.705877224834;Madrid
Rompeolas;Rompeolas;de Tarragona, 18;28045;Spain;40.401565507973;-3.696600347757;Madrid
La Escalera de Jacob;La Escalera de Jacob;de Lavapiés, 9;28012;Spain;40.411400724623;-3.702773451805;Madrid
Espacio Mad Cool / Recinto Valdebebas - IFEMA;Espacio Mad Cool / Recinto Valdebebas - IFEMA;Alejandro de la Sota, 51;;Spain;40.478390199412;-3.620209693909;Madrid
Lobby Art Gallery;Lobby Art Gallery;Gran Vía, 53;28013;Spain;40.421439720780;-3.708148598671;Madrid
Jardines del Descubrimiento;Jardines del Descubrimiento;de Goya, 2;28001;Spain;40.425194900000;-3.688768100000;Madrid
Antiguo vestíbulo de la Estación de Pacífico;Antiguo vestíbulo de la Estación de Pacífico;de la Ciudad de Barcelona, 79;28007;Spain;40.401503209943;-3.674846291542;Madrid
Fox in a Box (Cuesta de Santo Domingo);Fox in a Box (Cuesta de Santo Domingo);de Santo Domingo, 24;28013;Spain;40.419833704572;-3.708148598671;Madrid
Fox in a Box (Infantas);Fox in a Box (Infantas);de las Infantas, 25;28004;Spain;40.420180400000;-3.697662200000;Madrid
Art Room ;Art Room ;de Santa María, 15;28014;Spain;40.413004899921;-3.697520345449;Madrid
Cava Baja Gallery;Cava Baja Gallery;de la Cava Baja, 27;28005;Spain;40.412239500000;-3.709350200000;Madrid
Desert City;Desert City;Autovía A1, Km 25;28708;Spain;40.598981362826;-3.581585884094;San Sebastián de los Reyes
Estadio Wanda Metropolitano;Estadio Wanda Metropolitano;de Luis Aragonés, s/n;28022;Spain;40.436299422388;-3.599481582642;Madrid
La Morada;La Morada;de la Palma, 11;28004;Spain;40.426102300000;-3.702350500000;Madrid
Siesta & Go;Siesta & Go;de Orense, 10;28020;Spain;40.448833500000;-3.695009900000;Madrid
El silo de Hortaleza;El silo de Hortaleza;Mar de las Antillas, 14 (Parque Huerta de la Salud);28033;Spain;40.474921217934;-3.645406365395;Madrid
Iglesia de San Pedro ad Víncula;Iglesia de San Pedro ad Víncula;de Sierra Gorda, 5;28031;Spain;40.380412525036;-3.620434999466;Madrid
Iglesia de Santa María la Antigua;Iglesia de Santa María la Antigua;Virgen de la Antigua, 9;28032;Spain;40.401339805000;-3.605039119721;Madrid
Parque de Moratalaz ;Parque de Moratalaz;de Moratalaz, 183;28030;Spain;40.408841700000;-3.643813500000;Madrid
La Colonia de la Prensa;La Colonia de la Prensa;Eugenia de Montijo, 61-63;28047;Spain;40.378230353066;-3.747775554657;Madrid
El Pardo;El Pardo;Manuel Alonso, s/n;28048;Spain;40.520686500000;-3.775665800000;Madrid
La Corrala de Tribulete;La Corrala de Tribulete;de Tribulete, 12;28012;Spain;40.408125244453;-3.702625930309;Madrid
Dolmen de Dalí;Dolmen de Dalí;de Salvador Dalí, 15;28009;Spain;40.423927600000;-3.673338600000;Madrid
Cementerio de La Almudena;Cementerio de la Almudena;de Daroca, 90;28017;Spain;40.425945200000;-3.645082600000;Madrid
Norman Foster Foundation;Norman Foster Foundation;del Monte Esquinza, 48;28010;Spain;40.431631000000;-3.691457300000;Madrid
Ermita de San Isidro;Ermita de San Isidro;de la Ermita del Santo, 72;28019;Spain;40.400767884577;-3.726339340210;Madrid
Rosaleda del Parque del Oeste;Rosaleda del Parque del Oeste;de la Rosaleda, 1;28008;Spain;40.426499493173;-3.721919059753;Madrid
FeedingArtWorld (Lamiak);FeedingArtWorld (Lamiak);Cava Baja, 42;28005;Spain;40.411894949478;-3.710407018662;Madrid
Windobona Indoor Skydiving Madrid;Windobona Indoor Skydiving Madrid;Calderilla, 16;28054;Spain;40.364081298972;-3.740115165710;Madrid
Real Conservatorio Superior de Música;Real Conservatorio Superior de Música;Doctor Mata, 2;28012;Spain;40.409133778988;-3.694404959679;Madrid
Teamlabs;Teamlabs;del Duque de Alba, 15, 1ª planta.;28012;Spain;40.411578100000;-3.706699200000;Madrid
Galería éboli;Galería éboli;de Ramales;28013;Spain;40.416986300000;-3.711522000000;Madrid
La Encina;La Encina;de Ercilla, 15;28005;Spain;40.402936200000;-3.702779600000;Madrid
Autocine Madrid Race;Autocine Madrid Race;de la Isla de Java, 2;28034;Spain;40.486126800000;-3.677773500000;Madrid
Auditorio Parque El Paraíso;Auditorio Parque El Paraíso;de Arcentales, 4;28037;Spain;40.429977500000;-3.621828100000;Madrid
Zero Latency;Zero Latency;de Pradillo, 54;28002;Spain;40.449531000000;-3.669259700000;Madrid
Sala de Arte Santander;Sala de Arte Santander;de Cantabria, 2;28660;Spain;40.392245694737;-3.864805698395;Boadilla del Monte
La Casa. B the travel brand Xperience. ;La Casa. B the travel brand Xperience. ;de Miguel Ángel, 33;28010;Spain;40.437856500000;-3.691524400000;Madrid
La Arena Esports;La Arena Esports;de Monforte de Lemos, 36;28029;Spain;40.479473300000;-3.706682300000;Madrid
Espacio Que Vuela;Espacio Que Vuela;de Martín de Vargas, 13, local 1;28005;Spain;40.403282500000;-3.702071600000;Madrid
Diversos locales Recurso turístico Ubicación por determinar;Ubicación por determinar;-;;Spain;40.416947300000;-3.703528500000;Madrid
Galería Yuri López Kullins;Galería Yuri López Kullins;de Santa Brigida, 23;28004;Spain;40.424602100000;-3.698956000000;Madrid
Espacio Miró;Espacio Miró;de Recoletos, 23;28004;Spain;40.422676700000;-3.692275400000;Madrid
Abierto Espacio Cultural;Abierto Espacio Cultural;del General Arrando, 14;28010;Spain;40.431643500000;-3.695801900000;Madrid
Real Coliseo de Carlos III;Real Coliseo de Carlos III;Floridablanca,  20;28200;Spain;40.590872600000;-4.147148700000;El Escorial
Capilla del Museo de Historia;Capilla del Museo de Historia;de Fuencarral, 78;28004;Spain;40.425777300000;-3.700831500000;Madrid
Galería Pilar Serra;Galería Pilar Serra;de Santa Engracia, 6;28010;Spain;40.428651516663;-3.695805072784;Madrid
C Arte C;C Arte C;Juan de Herrera, 2;28040;Spain;40.439899500000;-3.729123500000;Madrid
Rent Bull;Rent Bull;del Corazón de María, 11;28002;Spain;40.441152200000;-3.670841400000;Madrid
Cines Verdi ;Cines Verdi ;de Bravo Murillo, 28;28015;Spain;40.436698300000;-3.704061100000;Madrid
Puxagallery;Puxagallery;de Santa Teresa, 10;28004;Spain;40.425566383788;-3.695613294840;Madrid
Museo Eduardo Torroja;Museo Eduardo Torroja;Padre Huidobro , s/n;28023;Spain;40.468500500000;-3.757952000000;Madrid
La Industrial;La Industrial;de San Andrés, 8;28004;Spain;40.426027200000;-3.703671900000;Madrid
Auditorio Rafael del Pino;Auditorio Rafael del Pino;Rafael Calvo, 39 A;28010;Spain;40.434217056925;-3.689657449722;Madrid
Mirat Gallery;Mirat Gallery;Blanca de Navarra, 8;28010;Spain;40.428747800000;-3.692776700000;Madrid
Teatro Capitol Gran Vía;Teatro Capitol Gran Vía;Gran Vía, 41;28013;Spain;40.420446500000;-3.706582100000;Madrid
Teatro de las Aguas;Teatro de las Aguas;de las Aguas, 8;28005;Spain;40.410865100000;-3.712238800000;Madrid
MEEU;MEEU;Agustín de Foxa, s/n;28036;Spain;40.472104422810;-3.682469748270;Madrid
Micropolix;Micropolix;Salvador de Madariaga;28702;Spain;40.565996556184;-3.609311782954;San Sebastián de los Reyes
La Maliciosa;La Maliciosa;M-608, km 13;28491;Spain;40.785514500000;-3.983877300000;
Dark Madrid;Dark Madrid;del Duque de Alba, 3;28012;Spain;40.411875800000;-3.705570900000;Madrid
Torre de Avenida de América;Torre de Avenida de América;de América, 2;;Spain;40.437427800000;-3.676878400000;Madrid
Edificio de la Unión y el Fénix;Edificio de la Unión y el Fénix;de la Castellana, 33;28010;Spain;40.432480600000;-3.689457700000;Madrid
Torre Europa;Torre Europa;de la Castellana, 95;28046;Spain;40.451667000000;-3.691667000000;Madrid
Torre del Complejo Cuzco;Torre del Complejo Cuzco;de la Castellana, 160;28046;Spain;40.457226300000;-3.689428200000;Madrid
Teatro Goya;Teatro Goya;Sepúlveda, 3 y 5;28011;Spain;40.407606100483;-3.725266456604;Madrid
Fundación Diario Madrid;Fundación Diario Madrid;Larra, 14;28004;Spain;40.427922400000;-3.700202700000;Madrid
Parroquia Virgen de la Paloma;Parroquia Virgen de la Paloma;Virgen de la Paloma, 1;28005;Spain;40.408140800000;-3.712077800000;Madrid
Madrid en Ruta;Madrid en Ruta;de Oriente, 1;28013;Spain;40.417930000000;-3.711590000000;Madrid
El Cerro de los ángeles;El Cerro de los ángeles;de Andalucía (A4), km 13,5;28906;Spain;40.309934371174;-3.684926033020;Getafe
Cooking Point;Cooking Point;de Moratín, 11;28014;Spain;40.412386600000;-3.697495400000;Madrid
Centro Cultural La Tortuga ;Centro Cultural La Tortuga ;de la Espada, 6;28012;Spain;40.411422900000;-3.704537500000;Madrid
Ciento y pico;Ciento y pico;de Velarde, 14;28004;Spain;40.426834200000;-3.702687100000;Madrid
Heliflights Spain: rutas y paseos en helicóptero;Heliflights Spain: rutas y paseos en helicóptero;Comunidad de Madrid, 35 bis. Edificio Burgosol. Oficina 26;28231;Spain;40.489435800000;-3.874936200000;Las Rozas
Escuela europea de cata;Escuela europea de cata;de San Lucas, 3. Local derecho.;28004;Spain;40.423812100000;-3.696886800000;Madrid
Cabeza de Hierro Mayor;Cabeza de Hierro Mayor;M-608;28410;Spain;40.797339855413;-3.935379981995;Guadarrama
Cerro de Valdemartín;Cerro de Valdemartín;M-608, km 2;28410;Spain;40.774817500000;-3.931270900000;Guadarrama
Puerto de Navacerrada;Puerto de Navacerrada;Dos Castillas, 3;28470;Spain;40.788124600000;-4.002171100000;Cercedilla
La Bola del Mundo;La Bola del Mundo;de José Salgado;28410;Spain;40.784838918581;-3.979378938675;Navacerrada
Puerto de los Leones;Puerto de los Leones;de la Coruña, km 57;28480;Spain;40.706433121302;-4.141674041748;Guadarrama
Monasterio de El Escorial;Monasterio de El Escorial;Don Juan de Borbón y Battenberg, s/n;28200;Spain;40.589941500667;-4.147875308991;El Escorial
Facultad de Ciencias Biológicas y Geológicas;Facultad de Ciencias Biológicas y Geológicas;José Antonio Novais, 12;28040;Spain;40.448906563665;-3.725749254227;Madrid
Facultad de Medicina;Facultad de Medicina;de Ramón y Cajal, s/n;28040;Spain;40.443901550309;-3.724751472473;Madrid
Puente de los Franceses;Puente de los Franceses;de los Franceses;;Spain;40.433669914909;-3.735866546631;Madrid
Junta Municipal de Distrito de Moncloa;Junta Municipal de Distrito de Moncloa;de Moncloa, 1;28008;Spain;40.435338600000;-3.718571800000;Madrid
Torres de Colón;Torres de Colón;de Génova, 31;28004;Spain;40.425819200000;-3.691706800000;Madrid
Torres Blancas;Torres Blancas;de América, 37;28002;Spain;40.439878600000;-3.671945600000;Madrid
Torre Titania;Torre Titania;de Raimundo Fernández Villaverde, 79,;28003;Spain;40.446800000000;-3.694500000000;Madrid
Torre Picasso;Torre Picasso;Pablo Ruiz Picasso, s/n;28020;Spain;40.450286346831;-3.692806363106;Madrid
Torre Cepsa;Torre Cepsa;de la Castellana, 259;28046;Spain;40.475713371387;-3.687779903412;Madrid
Torre PwC;Torre PwC;de la Castellana, 259;28046;Spain;40.476861217969;-3.687899749239;Madrid
Torre de Cristal;Torre de Cristal;de la Castellana, 259;28046;Spain;40.476971718281;-3.687640428543;Madrid
Torre Espacio;Torre Espacio;de la Castellana, 259D;28046;Spain;40.479111800000;-3.686590200000;Madrid
Lock & Be Free (calle Jardines);Lock & Be Free (calle Jardines);de los Jardines, 11;28013;Spain;40.419052700000;-3.700938000000;Madrid
La Mano de Botero;La Mano de Botero;San Juan de la Cruz;28003;Spain;40.441207016853;-3.691738843918;Madrid
Nuevos Ministerios;Nuevos Ministerios;de la Castellana 63;28046;Spain;40.442252600000;-3.692192400000;Madrid
Monumento a la Constitución de 1978;Monumento a la Constitución de 1978;de José Gutiérrez Abascal, 4;28006;Spain;40.440929583495;-3.690828233957;Madrid
Consejo Superior de Investigaciones Científicas - CSIC;Consejo Superior de Investigaciones Científicas - CSIC;de Serrano, 117;28006;Spain;40.441109031783;-3.686159849167;Madrid
Monumento a Emilio Castelar;Monumento a Emilio Castelar;de la Castellana, 39;28046;Spain;40.434610200000;-3.689162800000;Madrid
Ermita de Santa María La Antigua;Ermita de Santa María La Antigua;de Monseñor Óscar Romero, 92;28047;Spain;40.382497500000;-3.752510500000;Madrid
Monasterio de Santa María de El Paular;Monasterio de Santa María de El Paular;M-604, km 27,6;28740;Spain;40.888600811930;-3.887786865234;Rascafría
Madrid Fly;Madrid Fly;Nuestra Señora del Retamar, 16;28232;Spain;40.505495229686;-3.888258934021;Las Rozas
Archivo Regional de la Comunidad de Madrid;Archivo Regional de la Comunidad de Madrid;de Ramirez de Prado, 3;28045;Spain;40.399730245120;-3.690639138222;Madrid
Museo EMT;Museo EMT;de Mauricio Legendre, 38 - 40;28046;Spain;40.476366266112;-3.683037757874;Madrid
The Robot Museum;The Robot Museum;Serrano, 61;28006;Spain;40.429578458125;-3.706869184971;Madrid
Punto de Información Turística Paseo del Prado;Punto de Información Turística Paseo del Prado;de Cánovas del Castillo;28014;Spain;40.415523300000;-3.694064100000;Madrid
Punto de Información Turística Estadio Santiago Bernabéu;Punto de Información Turística Estadio Santiago Bernabéu;de la Castellana, 138 - Junto al Santiago Bernabéu;28012;Spain;40.451363200000;-3.690487800000;Madrid
Punto de Información Turística Plaza de Callao;Punto de Información Turística Plaza de Callao;de Callao, s/n;28012;Spain;40.419910900000;-3.705911300000;Madrid
Sala Berlanga;Sala Berlanga;de Andrés Mellado, 53;28015;Spain;40.435964615037;-3.714467883110;Madrid
Madrid International Lab;Madrid International Lab;de Bailén, 41;28005;Spain;40.412012200000;-3.713722400000;Madrid
Parque de San Isidro;Parque de San Isidro;de la Ermita del Santo, 74;28019;Spain;40.399260700000;-3.728484700000;Madrid
Espacio Mood Serrano;Espacio Mood Serrano;del General Oraá, 23;28006;Spain;40.436299800000;-3.684654800000;Madrid
Aventura Amazonia Pelayos;Aventura Amazonia Pelayos;de la Enfermería s/n;28696;Spain;40.366983282423;-4.322819709778;Pelayos de la Presa
Aventura Amazonia Cercedilla;Aventura Amazonia Cercedilla;de las Dehesas, M-966,  Km 3,9;28470;Spain;40.770093000000;-4.066684900000;Cercedilla
La Nave (antigua Fábrica Boetticher);La Nave (antigua Fábrica Boetticher);Cifuentes, 5;28021;Spain;40.347819706087;-3.696362972260;Madrid
Cubierta de Leganés;Cubierta de Leganés;del Maestro, 4;28914;Spain;40.325951535387;-3.758590221405;Leganés
Espacio de Arte ROR;Espacio de Arte ROR;de Fernández de la Hoz, 59;28003;Spain;40.440299900000;-3.694498400000;Madrid
Marta Moriarty;Marta Moriarty;del Doctor Fourquet, 39;28012;Spain;40.406945600000;-3.699488200000;Madrid
Theatre for the people;Theatre for the people;de Carlos Cambronero, 5, local bajo izquierda;28004;Spain;40.423160000000;-3.703890000000;Madrid
Réplika Teatro;Réplika Teatro;Explanada, 14;28040;Spain;40.448220743741;-3.711807131767;Madrid
Teatro Lara - Sala Lola Membrives;Teatro Lara - Sala Lola Membrives;Baja de San Pablo, 15;28004;Spain;40.422098900000;-3.704451100000;Madrid
La Infinito;La Infinito;de los Tres Peces, 22;28012;Spain;40.410718606671;-3.699363023043;Madrid
La corseteria - NTF;La corseteria - NTF;de la Cabeza, 8, local derecha;28012;Spain;40.411764100000;-3.703473900000;Madrid
La Belloch;La Belloch;de las Peñuelas, 61;28005;Spain;40.399403000000;-3.701188600000;Madrid
Estudio 2 Manuel Galiana;Estudio 2 Manuel Galiana;Moratines, 11;28005;Spain;40.403136000000;-3.702563200000;Madrid
El Foro del Arte;El Foro del Arte;Ribera de Curtidores, 37,;28005;Spain;40.406542000000;-3.706880800000;Madrid
Sojo Laboratorio Teatral;Sojo Laboratorio Teatral;de San Isidoro de Sevilla, 2;28005;Spain;40.404499400000;-3.712157200000;Madrid
Café Teatro Serendipia;Café Teatro Serendipia;Germán Perez Carrasco, 21;28027;Spain;40.435192900000;-3.645845300000;Madrid
